"","Year","EventName","DriverId","TeamName","engine","works","Q1time","Rainfall","FullThrottlePct","SessionCondition","FastestQ1","GapToFastest","Circuit_Match","City","Country","Track.Length..km.","Turns","Direction","Circuit.Type","First.Grand.Prix","Last.Grand.Prix","Races","Best.Lap.Timing","Best.Lap.Driver","Best.Lap.Year","Best.Lap.Time","first.year","last.year"
"1692",2018,"Azerbaijan Grand Prix","kevin_magnussen","Haas","Ferrari",0,103.674,"True",60.7764390896921,"mixed",102.538,1.13600000000001,"Baku City Circuit","Baku"," Azerbaijan",6.003,20,"Anti clockwise","Street","2016 European Grand Prix","2025 Azerbaijan Grand Prix",9,"1:43.009","Charles Leclerc",2019,103.009,2016,2025
"1693",2018,"Azerbaijan Grand Prix","bottas","Mercedes","Mercedes",1,103.355,"False",60.7764390896921,"mixed",102.538,0.817000000000007,"Baku City Circuit","Baku"," Azerbaijan",6.003,20,"Anti clockwise","Street","2016 European Grand Prix","2025 Azerbaijan Grand Prix",9,"1:43.009","Charles Leclerc",2019,103.009,2016,2025
"1694",2018,"Azerbaijan Grand Prix","max_verstappen","Red Bull","Renault",0,102.642,"False",60.7764390896921,"mixed",102.538,0.103999999999999,"Baku City Circuit","Baku"," Azerbaijan",6.003,20,"Anti clockwise","Street","2016 European Grand Prix","2025 Azerbaijan Grand Prix",9,"1:43.009","Charles Leclerc",2019,103.009,2016,2025
"1695",2018,"Azerbaijan Grand Prix","ricciardo","Red Bull","Renault",0,102.857,"False",60.7764390896921,"mixed",102.538,0.319000000000003,"Baku City Circuit","Baku"," Azerbaijan",6.003,20,"Anti clockwise","Street","2016 European Grand Prix","2025 Azerbaijan Grand Prix",9,"1:43.009","Charles Leclerc",2019,103.009,2016,2025
"1696",2018,"Azerbaijan Grand Prix","hulkenberg","Renault","Renault",1,103.746,"False",60.7764390896921,"mixed",102.538,1.208,"Baku City Circuit","Baku"," Azerbaijan",6.003,20,"Anti clockwise","Street","2016 European Grand Prix","2025 Azerbaijan Grand Prix",9,"1:43.009","Charles Leclerc",2019,103.009,2016,2025
"1697",2018,"Azerbaijan Grand Prix","ocon","Force India","Mercedes",0,103.021,"False",60.7764390896921,"mixed",102.538,0.483000000000004,"Baku City Circuit","Baku"," Azerbaijan",6.003,20,"Anti clockwise","Street","2016 European Grand Prix","2025 Azerbaijan Grand Prix",9,"1:43.009","Charles Leclerc",2019,103.009,2016,2025
"1698",2018,"Azerbaijan Grand Prix","sirotkin","Williams","Mercedes",0,104.261,"True",60.7764390896921,"mixed",102.538,1.723,"Baku City Circuit","Baku"," Azerbaijan",6.003,20,"Anti clockwise","Street","2016 European Grand Prix","2025 Azerbaijan Grand Prix",9,"1:43.009","Charles Leclerc",2019,103.009,2016,2025
"1699",2018,"Spanish Grand Prix","hamilton","Mercedes","Mercedes",1,77.633,"True",59.2982456140351,"mixed",77.031,0.60199999999999,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1700",2018,"Spanish Grand Prix","bottas","Mercedes","Mercedes",1,77.674,"True",59.2982456140351,"mixed",77.031,0.643000000000001,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1701",2018,"Spanish Grand Prix","max_verstappen","Red Bull","Renault",0,77.411,"False",59.2982456140351,"mixed",77.031,0.379999999999995,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1702",2018,"Spanish Grand Prix","vettel","Ferrari","Ferrari",1,77.031,"True",59.2982456140351,"mixed",77.031,0,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1703",2018,"Spanish Grand Prix","ricciardo","Red Bull","Renault",0,77.623,"True",59.2982456140351,"mixed",77.031,0.591999999999999,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1704",2018,"Spanish Grand Prix","kevin_magnussen","Haas","Ferrari",0,78.169,"False",59.2982456140351,"mixed",77.031,1.13799999999999,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1705",2018,"Spanish Grand Prix","sainz","Renault","Renault",1,78.48,"True",59.2982456140351,"mixed",77.031,1.449,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1706",2018,"Spanish Grand Prix","alonso","McLaren","Renault",0,78.276,"True",59.2982456140351,"mixed",77.031,1.24499999999999,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1707",2018,"Spanish Grand Prix","perez","Force India","Mercedes",0,78.74,"False",59.2982456140351,"mixed",77.031,1.70899999999999,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1708",2018,"Spanish Grand Prix","leclerc","Sauber","Ferrari",0,78.661,"False",59.2982456140351,"mixed",77.031,1.63,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1709",2018,"Spanish Grand Prix","stroll","Williams","Mercedes",0,80.225,"True",59.2982456140351,"mixed",77.031,3.19399999999999,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1710",2018,"Spanish Grand Prix","ericsson","Sauber","Ferrari",0,79.493,"False",59.2982456140351,"mixed",77.031,2.46199999999999,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1711",2018,"Spanish Grand Prix","sirotkin","Williams","Mercedes",0,79.695,"False",59.2982456140351,"mixed",77.031,2.66399999999999,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1712",2018,"Spanish Grand Prix","vandoorne","McLaren","Renault",0,78.885,"False",59.2982456140351,"mixed",77.031,1.854,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1713",2018,"Spanish Grand Prix","ocon","Force India","Mercedes",0,78.813,"False",59.2982456140351,"mixed",77.031,1.782,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1714",2018,"Spanish Grand Prix","raikkonen","Ferrari","Ferrari",1,77.483,"True",59.2982456140351,"mixed",77.031,0.451999999999998,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1715",2018,"Spanish Grand Prix","grosjean","Haas","Ferrari",0,78.305,"False",59.2982456140351,"mixed",77.031,1.274,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1716",2018,"Spanish Grand Prix","gasly","Toro Rosso","Honda",1,78.55,"True",59.2982456140351,"mixed",77.031,1.51899999999999,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1717",2018,"Spanish Grand Prix","hulkenberg","Renault","Renault",1,78.923,"False",59.2982456140351,"mixed",77.031,1.892,"Circuit de Barcelona-Catalunya","Montmeló"," Spain",4.657,14,"Clockwise","Race","1991 Spanish Grand Prix","2025 Spanish Grand Prix",35,"1:15.641","Giancarlo Fisichella",2005,75.641,1991,2025
"1718",2018,"Monaco Grand Prix","ricciardo","Red Bull","Renault",0,72.013,"False",41.7293233082707,"dry",72.013,0,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1719",2018,"Monaco Grand Prix","vettel","Ferrari","Ferrari",1,72.415,"False",41.7293233082707,"dry",72.013,0.401999999999987,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1720",2018,"Monaco Grand Prix","hamilton","Mercedes","Mercedes",1,72.46,"False",41.7293233082707,"dry",72.013,0.447000000000003,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1721",2018,"Monaco Grand Prix","raikkonen","Ferrari","Ferrari",1,72.639,"False",41.7293233082707,"dry",72.013,0.625999999999991,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1722",2018,"Monaco Grand Prix","bottas","Mercedes","Mercedes",1,72.434,"False",41.7293233082707,"dry",72.013,0.420999999999992,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1723",2018,"Monaco Grand Prix","ocon","Force India","Mercedes",0,73.028,"False",41.7293233082707,"dry",72.013,1.015,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1724",2018,"Monaco Grand Prix","gasly","Toro Rosso","Honda",1,72.941,"False",41.7293233082707,"dry",72.013,0.927999999999997,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1725",2018,"Monaco Grand Prix","hulkenberg","Renault","Renault",1,73.065,"False",41.7293233082707,"dry",72.013,1.05199999999999,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1726",2018,"Monaco Grand Prix","sainz","Renault","Renault",1,72.95,"False",41.7293233082707,"dry",72.013,0.936999999999998,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1727",2018,"Monaco Grand Prix","ericsson","Sauber","Ferrari",0,73.265,"False",41.7293233082707,"dry",72.013,1.252,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1728",2018,"Monaco Grand Prix","perez","Force India","Mercedes",0,72.848,"False",41.7293233082707,"dry",72.013,0.834999999999994,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1729",2018,"Monaco Grand Prix","kevin_magnussen","Haas","Ferrari",0,73.393,"False",41.7293233082707,"dry",72.013,1.38,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1730",2018,"Monaco Grand Prix","vandoorne","McLaren","Renault",0,72.463,"False",41.7293233082707,"dry",72.013,0.449999999999989,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1731",2018,"Monaco Grand Prix","grosjean","Haas","Ferrari",0,72.93,"False",41.7293233082707,"dry",72.013,0.917000000000002,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1732",2018,"Monaco Grand Prix","sirotkin","Williams","Mercedes",0,72.706,"False",41.7293233082707,"dry",72.013,0.692999999999998,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1733",2018,"Monaco Grand Prix","stroll","Williams","Mercedes",0,73.323,"False",41.7293233082707,"dry",72.013,1.31,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1734",2018,"Monaco Grand Prix","leclerc","Sauber","Ferrari",0,72.829,"False",41.7293233082707,"dry",72.013,0.816000000000003,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1735",2018,"Monaco Grand Prix","brendon_hartley","Toro Rosso","Honda",1,73.179,"False",41.7293233082707,"dry",72.013,1.166,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1736",2018,"Monaco Grand Prix","alonso","McLaren","Renault",0,72.657,"False",41.7293233082707,"dry",72.013,0.643999999999991,"Circuit de Monaco","Monte Carlo"," Monaco",3.337,19,"Clockwise","Street","1950 Monaco Grand Prix","2025 Monaco Grand Prix",71,"1:12.909","Lewis Hamilton",2021,72.909,1950,2025
"1737",2018,"Canadian Grand Prix","vettel","Ferrari","Ferrari",1,71.71,"False",63.3458646616541,"dry",71.71,0,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1738",2018,"Canadian Grand Prix","bottas","Mercedes","Mercedes",1,71.95,"False",63.3458646616541,"dry",71.71,0.239999999999995,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1739",2018,"Canadian Grand Prix","max_verstappen","Red Bull","Renault",0,72.008,"False",63.3458646616541,"dry",71.71,0.297999999999988,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1740",2018,"Canadian Grand Prix","ricciardo","Red Bull","Renault",0,72.459,"False",63.3458646616541,"dry",71.71,0.748999999999995,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1741",2018,"Canadian Grand Prix","hamilton","Mercedes","Mercedes",1,71.835,"False",63.3458646616541,"dry",71.71,0.125,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1742",2018,"Canadian Grand Prix","raikkonen","Ferrari","Ferrari",1,71.725,"False",63.3458646616541,"dry",71.71,0.0149999999999864,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1743",2018,"Canadian Grand Prix","hulkenberg","Renault","Renault",1,72.795,"False",63.3458646616541,"dry",71.71,1.08499999999999,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1744",2018,"Canadian Grand Prix","sainz","Renault","Renault",1,72.689,"False",63.3458646616541,"dry",71.71,0.978999999999985,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1745",2018,"Canadian Grand Prix","ocon","Force India","Mercedes",0,72.577,"False",63.3458646616541,"dry",71.71,0.86699999999999,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1746",2018,"Canadian Grand Prix","leclerc","Sauber","Ferrari",0,72.945,"False",63.3458646616541,"dry",71.71,1.23499999999999,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1747",2018,"Canadian Grand Prix","gasly","Toro Rosso","Honda",1,73.047,"False",63.3458646616541,"dry",71.71,1.33699999999999,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1748",2018,"Canadian Grand Prix","kevin_magnussen","Haas","Ferrari",0,72.68,"False",63.3458646616541,"dry",71.71,0.969999999999999,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1749",2018,"Canadian Grand Prix","perez","Force India","Mercedes",0,72.702,"False",63.3458646616541,"dry",71.71,0.99199999999999,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1750",2018,"Canadian Grand Prix","ericsson","Sauber","Ferrari",0,74.593,"False",63.3458646616541,"dry",71.71,2.883,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1751",2018,"Canadian Grand Prix","vandoorne","McLaren","Renault",0,72.998,"False",63.3458646616541,"dry",71.71,1.288,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1752",2018,"Canadian Grand Prix","sirotkin","Williams","Mercedes",0,73.643,"False",63.3458646616541,"dry",71.71,1.93299999999999,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1753",2018,"Canadian Grand Prix","alonso","McLaren","Renault",0,72.979,"False",63.3458646616541,"dry",71.71,1.26899999999999,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1754",2018,"Canadian Grand Prix","brendon_hartley","Toro Rosso","Honda",1,72.587,"False",63.3458646616541,"dry",71.71,0.876999999999995,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1755",2018,"Canadian Grand Prix","stroll","Williams","Mercedes",0,73.59,"False",63.3458646616541,"dry",71.71,1.88,"Circuit Gilles Villeneuve","Montreal"," Canada",4.361,13,"Clockwise","Street","1978 Canadian Grand Prix","2025 Canadian Grand Prix",44,"1:13.078","Valtteri Bottas",2019,73.078,1978,2025
"1756",2018,"French Grand Prix","hamilton","Mercedes","Mercedes",1,91.271,"False",58.3456425406204,"mixed",91.271,0,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1757",2018,"French Grand Prix","max_verstappen","Red Bull","Renault",0,91.531,"False",58.3456425406204,"mixed",91.271,0.260000000000005,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1758",2018,"French Grand Prix","raikkonen","Ferrari","Ferrari",1,91.567,"False",58.3456425406204,"mixed",91.271,0.295999999999992,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1759",2018,"French Grand Prix","ricciardo","Red Bull","Renault",0,91.91,"False",58.3456425406204,"mixed",91.271,0.638999999999996,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1760",2018,"French Grand Prix","vettel","Ferrari","Ferrari",1,91.82,"False",58.3456425406204,"mixed",91.271,0.548999999999992,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1761",2018,"French Grand Prix","kevin_magnussen","Haas","Ferrari",0,92.169,"False",58.3456425406204,"mixed",91.271,0.897999999999996,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1762",2018,"French Grand Prix","bottas","Mercedes","Mercedes",1,91.776,"False",58.3456425406204,"mixed",91.271,0.504999999999995,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1763",2018,"French Grand Prix","sainz","Renault","Renault",1,92.394,"False",58.3456425406204,"mixed",91.271,1.123,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1764",2018,"French Grand Prix","hulkenberg","Renault","Renault",1,92.949,"False",58.3456425406204,"mixed",91.271,1.678,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1765",2018,"French Grand Prix","leclerc","Sauber","Ferrari",0,92.538,"False",58.3456425406204,"mixed",91.271,1.267,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1766",2018,"French Grand Prix","grosjean","Haas","Ferrari",0,92.083,"False",58.3456425406204,"mixed",91.271,0.811999999999998,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1767",2018,"French Grand Prix","vandoorne","McLaren","Renault",0,93.162,"False",58.3456425406204,"mixed",91.271,1.89100000000001,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1768",2018,"French Grand Prix","ericsson","Sauber","Ferrari",0,92.804,"False",58.3456425406204,"mixed",91.271,1.533,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1769",2018,"French Grand Prix","brendon_hartley","Toro Rosso","Honda",1,93.025,"True",58.3456425406204,"mixed",91.271,1.754,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1770",2018,"French Grand Prix","sirotkin","Williams","Mercedes",0,93.636,"False",58.3456425406204,"mixed",91.271,2.365,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1771",2018,"French Grand Prix","alonso","McLaren","Renault",0,92.976,"False",58.3456425406204,"mixed",91.271,1.705,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1772",2018,"French Grand Prix","stroll","Williams","Mercedes",0,93.729,"True",58.3456425406204,"mixed",91.271,2.458,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
"1773",2018,"French Grand Prix","perez","Force India","Mercedes",0,92.692,"False",58.3456425406204,"mixed",91.271,1.42099999999999,"Circuit Paul Ricard","Le Castellet"," France",5.842,15,"Clockwise","Race","1971 French Grand Prix","2022 French Grand Prix",18,"1:08.012","Nigel Mansell",1990,68.012,1971,2022
