Year,EventName,FullThrottlePct,Rainfall,DriverId,TeamName,engine,works,Q1_time
2019,Russian Grand Prix,65.06550218340611,False,bottas,Mercedes,Mercedes,1.0,93.413
2019,Russian Grand Prix,65.06550218340611,False,sainz,McLaren,Renault,0.0,94.184
2019,Russian Grand Prix,65.06550218340611,False,hulkenberg,Renault,Renault,1.0,94.236
2019,Russian Grand Prix,65.06550218340611,False,norris,McLaren,Renault,0.0,94.201
2019,Russian Grand Prix,65.06550218340611,False,grosjean,Haas F1 Team,,,94.283
2019,Russian Grand Prix,65.06550218340611,False,ricciardo,Renault,Renault,1.0,94.138
2019,Russian Grand Prix,65.06550218340611,False,gasly,Toro Rosso,Honda,1.0,94.456
2019,Russian Grand Prix,65.06550218340611,False,perez,Racing Point,Mercedes,0.0,94.336
2019,Russian Grand Prix,65.06550218340611,False,giovinazzi,Alfa Romeo Racing,,,94.755
2019,Russian Grand Prix,65.06550218340611,False,kevin_magnussen,Haas F1 Team,,,93.889
2019,Russian Grand Prix,65.06550218340611,False,stroll,Racing Point,Mercedes,0.0,94.287
2019,Russian Grand Prix,65.06550218340611,False,raikkonen,Alfa Romeo Racing,,,94.84
2019,Russian Grand Prix,65.06550218340611,False,russell,Williams,Mercedes,0.0,95.356
2019,Russian Grand Prix,65.06550218340611,False,kubica,Williams,Mercedes,0.0,96.474
2019,Russian Grand Prix,65.06550218340611,False,albon,Red Bull Racing,,,99.197
2019,Russian Grand Prix,65.06550218340611,,kvyat,Toro Rosso,Honda,1.0,99.544
2025,Miami Grand Prix,60.49382716049383,False,max_verstappen,Red Bull Racing,,,86.87
2025,Miami Grand Prix,60.49382716049383,False,norris,McLaren,Mercedes,0.0,86.955
2025,Miami Grand Prix,60.49382716049383,False,antonelli,Mercedes,Mercedes,1.0,87.077
2025,Miami Grand Prix,60.49382716049383,False,piastri,McLaren,Mercedes,0.0,87.006
2025,Miami Grand Prix,60.49382716049383,False,russell,Mercedes,Mercedes,1.0,87.014
2025,Miami Grand Prix,60.49382716049383,False,sainz,Williams,Mercedes,0.0,87.098
2025,Miami Grand Prix,60.49382716049383,False,albon,Williams,Mercedes,0.0,87.042
2025,Miami Grand Prix,60.49382716049383,False,leclerc,Ferrari,Ferrari,1.0,87.417
2025,Miami Grand Prix,60.49382716049383,False,ocon,Haas F1 Team,,,87.45
2025,Miami Grand Prix,60.49382716049383,False,tsunoda,Red Bull Racing,,,87.298
2025,Miami Grand Prix,60.49382716049383,False,hadjar,Racing Bulls,Honda,0.0,87.301
2025,Miami Grand Prix,60.49382716049383,False,hamilton,Ferrari,Ferrari,1.0,87.279
2025,Miami Grand Prix,60.49382716049383,False,bortoleto,Kick Sauber,,,87.343
2025,Miami Grand Prix,60.49382716049383,False,doohan,Alpine,Renault,1.0,87.422
2025,Miami Grand Prix,60.49382716049383,False,lawson,Racing Bulls,Honda,0.0,87.444
2025,Miami Grand Prix,60.49382716049383,False,hulkenberg,Kick Sauber,,,87.473
2025,Miami Grand Prix,60.49382716049383,False,alonso,Aston Martin,Mercedes,0.0,87.604
2025,Miami Grand Prix,60.49382716049383,False,gasly,Alpine,Renault,1.0,87.71
2025,Miami Grand Prix,60.49382716049383,False,stroll,Aston Martin,Mercedes,0.0,87.83
2025,Miami Grand Prix,60.49382716049383,False,bearman,Haas F1 Team,,,87.999
2026,Chinese Grand Prix,55.02121640735502,False,antonelli,Mercedes,,,93.305
2026,Chinese Grand Prix,55.02121640735502,False,russell,Mercedes,,,93.262
2026,Chinese Grand Prix,55.02121640735502,False,hamilton,Ferrari,,,93.522
2026,Chinese Grand Prix,55.02121640735502,False,leclerc,Ferrari,,,93.175
2026,Chinese Grand Prix,55.02121640735502,False,piastri,McLaren,,,93.59
2026,Chinese Grand Prix,55.02121640735502,False,norris,McLaren,,,93.535
2026,Chinese Grand Prix,55.02121640735502,False,gasly,Alpine,,,93.788
2026,Chinese Grand Prix,55.02121640735502,False,max_verstappen,Red Bull Racing,,,93.417
2026,Chinese Grand Prix,55.02121640735502,False,hadjar,Red Bull Racing,,,93.632
2026,Chinese Grand Prix,55.02121640735502,False,bearman,Haas F1 Team,,,93.687
